ID,Consent,Audio,Intro_Headphones,Intro_Browser,IGNORE_315_1,IGNORE_315_2,IGNORE_315_3,IGNORE_315_4,IGNORE_315_5,Adapt_LOW_377,103_1,103_2,103_3,103_4,103_5,Adapt_LOW_365,112_1,112_2,112_3,112_4,112_5,Adapt_LOW_173,121_1,121_2,121_3,121_4,121_5,Adapt_LOW_354,144_1,144_2,144_3,144_4,144_5,Adapt_LOW_128,199_1,199_2,199_3,199_4,199_5,Adapt_LOW_365,315_1,315_2,315_3,315_4,315_5,Adapt_LOW_354,319_1,319_2,319_3,319_4,319_5,Adapt_LOW_128,323_1,323_2,323_3,323_4,323_5,Adapt_LOW_377,333_1,333_2,333_3,333_4,333_5,Adapt_LOW_173,338_1,338_2,338_3,338_4,338_5,Adapt_LOW_377,354_1,354_2,354_3,354_4,354_5,Adapt_LOW_365,367_1,367_2,367_3,367_4,367_5,Adapt_LOW_173,371_1,371_2,371_3,371_4,371_5,Adapt_LOW_128,380_1,380_2,380_3,380_4,380_5,Adapt_LOW_354,406_1,406_2,406_3,406_4,406_5,Adapt_LOW_354,413_1,413_2,413_3,413_4,413_5,Adapt_LOW_377,417_1,417_2,417_3,417_4,417_5,Adapt_LOW_365,437_1,437_2,437_3,437_4,437_5,Adapt_LOW_173,508_1,508_2,508_3,508_4,508_5,Adapt_LOW_128,663_1,663_2,663_3,663_4,663_5,IGNORE_315_1,IGNORE_315_2,IGNORE_315_3,IGNORE_315_4,IGNORE_315_5,Adapt_LOW_128,663_1,663_2,663_3,663_4,663_5,Adapt_LOW_173,508_1,508_2,508_3,508_4,508_5,Adapt_LOW_365,437_1,437_2,437_3,437_4,437_5,Adapt_LOW_377,417_1,417_2,417_3,417_4,417_5,Adapt_LOW_354,413_1,413_2,413_3,413_4,413_5,Adapt_LOW_354,406_1,406_2,406_3,406_4,406_5,Adapt_LOW_128,380_1,380_2,380_3,380_4,380_5,Adapt_LOW_173,371_1,371_2,371_3,371_4,371_5,Adapt_LOW_365,367_1,367_2,367_3,367_4,367_5,Adapt_LOW_377,354_1,354_2,354_3,354_4,354_5,Adapt_LOW_173,338_1,338_2,338_3,338_4,338_5,Adapt_LOW_377,333_1,333_2,333_3,333_4,333_5,Adapt_LOW_128,323_1,323_2,323_3,323_4,323_5,Adapt_LOW_354,319_1,319_2,319_3,319_4,319_5,Adapt_LOW_365,315_1,315_2,315_3,315_4,315_5,Adapt_LOW_128,199_1,199_2,199_3,199_4,199_5,Adapt_LOW_354,144_1,144_2,144_3,144_4,144_5,Adapt_LOW_173,121_1,121_2,121_3,121_4,121_5,Adapt_LOW_365,112_1,112_2,112_3,112_4,112_5,Adapt_LOW_377,103_1,103_2,103_3,103_4,103_5,IGNORE_315_1,IGNORE_315_2,IGNORE_315_3,IGNORE_315_4,IGNORE_315_5,Adapt_High_377,103_1,103_2,103_3,103_4,103_5,Adapt_High_365,122_1,122_2,122_3,122_4,122_5,Adapt_High_173,121_1,121_2,121_3,121_4,121_5,Adapt_High_354,144_1,144_2,144_3,144_4,144_5,Adapt_High_128,199_1,199_2,199_3,199_4,199_5,Adapt_High_365,315_1,315_2,315_3,315_4,315_5,Adapt_High_354,319_1,319_2,319_3,319_4,319_5,Adapt_High_128,323_1,323_2,323_3,323_4,323_5,Adapt_High_377,333_1,333_2,333_3,333_4,333_5,Adapt_High_173,338_1,338_2,338_3,338_4,338_5,Adapt_High_377,354_1,354_2,354_3,354_4,354_5,Adapt_High_365,367_1,367_2,367_3,367_4,367_5,Adapt_High_173,371_1,371_2,371_3,371_4,371_5,Adapt_High_128,380_1,380_2,380_3,380_4,380_5,Adapt_High_354,406_1,406_2,406_3,406_4,406_5,Adapt_High_354,413_1,413_2,413_3,413_4,413_5,Adapt_High_377,417_1,417_2,417_3,417_4,417_5,Adapt_High_365,437_1,437_2,437_3,437_4,437_5,Adapt_High_173,508_1,508_2,508_3,508_4,508_5,Adapt_High_128,663_1,663_2,663_3,663_4,663_5,IGNORE_315_1,IGNORE_315_2,IGNORE_315_3,IGNORE_315_4,IGNORE_315_5,Adapt_HIGH_128,663_1,663_2,663_3,663_4,663_5,Adapt_HIGH_173,508_1,508_2,508_3,508_4,508_5,Adapt_HIGH_365,437_1,437_2,437_3,437_4,437_5,Adapt_HIGH_377,417_1,417_2,417_3,417_4,417_5,Adapt_HIGH_354,413_1,413_2,413_3,413_4,413_5,Adapt_HIGH_354,406_1,406_2,406_3,406_4,406_5,Adapt_HIGH_128,380_1,380_2,380_3,380_4,380_5,Adapt_HIGH_173,371_1,371_2,371_3,371_4,371_5,Adapt_HIGH_365,367_1,367_2,367_3,367_4,367_5,Adapt_HIGH_377,354_1,354_2,354_3,354_4,354_5,Adapt_HIGH_173,338_1,338_2,338_3,338_4,338_5,Adapt_HIGH_377,333_1,333_2,333_3,333_4,333_5,Adapt_HIGH_128,323_1,323_2,323_3,323_4,323_5,Adapt_HIGH_354,319_1,319_2,319_3,319_4,319_5,Adapt_HIGH_365,315_1,315_2,315_3,315_4,315_5,Adapt_HIGH_128,199_1,199_2,199_3,199_4,199_5,Adapt_HIGH_354,144_1,144_2,144_3,144_4,144_5,Adapt_HIGH_173,121_1,121_2,121_3,121_4,121_5,Adapt_HIGH_365,112_1,112_2,112_3,112_4,112_5,Adapt_HIGH_377,103_1,103_2,103_3,103_4,103_5,Headphones,Silence,Computer,Computer_10_TEXT,Age,Sex,Sex_3_TEXT,Race,Race_5_TEXT,Politics,SO,Education
113,1,1,2,1,6,7,5,5,8,1,6,6,5,5,7,1,6,7,5,5,8,1,5,6,5,5,7,1,5,6,5,5,7,1,5,5,5,5,7,1,6,7,5,5,7,1,6,7,5,5,7,1,5,6,5,5,7,1,6,7,5,5,8,1,5,6,5,5,6,1,6,7,5,5,8,1,5,6,5,5,6,1,5,6,5,5,8,1,5,5,5,5,5,2,6,7,5,5,8,1,6,7,5,5,9,1,5,5,5,5,6,1,5,6,5,5,7,1,5,5,5,5,5,3,5,7,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,Custom Built,25,1,,1,,5,1,5
114,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,8,8,3,9,9,7,7,8,1,9,7,9,9,9,2,7,8,8,8,9,2,9,7,9,9,9,2,9,6,9,9,9,2,9,9,6,7,9,2,9,9,9,9,9,2,9,7,9,9,9,2,9,9,9,9,9,2,9,7,9,9,9,2,9,9,9,9,9,2,9,5,9,9,9,2,7,5,9,9,9,2,6,5,9,9,9,2,9,7,9,9,9,2,9,9,9,9,9,1,9,6,9,9,9,2,9,5,9,9,9,2,6,3,9,9,9,2,8,4,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,Hp,22,1,,4,,2,1,2
115,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,2,3,7,2,7,6,6,5,5,2,7,8,8,7,6,2,5,4,6,6,9,2,7,5,5,4,8,2,8,9,3,3,3,3,7,9,4,6,8,1,3,3,6,6,2,2,7,6,6,5,7,2,3,4,5,5,3,2,7,9,3,2,8,2,8,6,6,4,6,3,5,4,5,3,5,2,7,6,5,4,6,2,9,8,8,7,4,2,8,8,7,6,5,2,9,7,7,6,7,2,7,3,6,6,7,2,7,3,6,6,4,2,5,4,6,5,6,2,4,6,4,3,4,2,1,6,,18,2,,1,,5,2,2
116,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,5,4,2,6,7,5,5,6,2,4,3,5,5,5,2,3,5,5,5,6,2,5,3,5,5,8,2,3,3,5,5,7,3,2,2,5,5,3,2,3,4,5,5,5,3,2,3,3,3,4,2,3,7,4,4,6,3,4,4,5,5,7,2,4,7,5,5,6,2,4,5,5,5,6,3,4,4,5,5,6,3,2,3,4,4,4,2,5,7,5,5,5,3,3,6,4,3,6,3,4,5,5,5,6,3,4,5,5,5,5,2,3,3,5,5,3,2,3,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,26,1,,1,,3,1,5
117,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,9,2,7,6,7,7,8,2,8,7,7,8,7,3,5,5,7,6,9,1,7,7,6,7,8,1,7,6,7,7,9,3,7,6,6,6,9,2,7,7,6,7,9,3,7,5,7,7,9,2,8,8,7,7,7,2,7,7,7,7,9,2,7,8,8,8,8,3,7,7,7,7,8,2,6,6,7,7,9,3,8,7,7,8,7,2,8,8,7,7,9,1,8,9,7,7,8,2,7,9,6,7,8,3,8,7,7,7,9,3,6,4,7,7,6,2,5,4,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,iBuyPower,32,2,,4,,5,3,5
118,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,4,3,6,1,5,4,7,6,6,1,4,4,5,5,8,2,8,8,7,8,6,1,8,4,7,7,4,1,4,8,7,5,4,1,4,7,5,4,4,1,7,4,7,8,5,1,7,7,7,7,6,3,8,6,7,7,6,3,7,7,4,4,7,1,4,8,8,8,4,1,2,6,4,3,8,2,5,6,5,4,5,3,7,7,6,4,6,3,7,6,5,5,7,3,8,6,8,7,7,3,8,6,7,8,7,1,6,5,6,6,7,2,8,5,7,7,6,1,2,6,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,,25,2,,3,,3,1,3
119,1,1,2,1,5,5,7,6,8,1,5,5,8,7,7,1,5,4,7,7,5,3,6,5,7,6,6,1,5,5,6,6,6,1,5,5,5,7,8,3,5,5,6,5,6,1,6,5,8,7,4,3,7,6,6,6,5,1,5,6,5,5,5,3,5,6,6,5,8,3,6,5,6,5,4,3,5,5,5,5,9,1,5,5,6,7,6,3,8,6,9,9,2,2,5,7,6,5,6,1,7,7,8,7,8,1,6,6,6,8,3,3,5,6,7,6,4,1,7,6,7,6,6,2,4,4,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,,21,2,,4,,5,2,3
120,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,4,4,3,1,2,2,3,1,3,1,3,9,8,8,8,2,7,8,9,9,9,1,9,9,9,9,9,1,9,9,9,9,9,1,8,8,8,1,9,1,6,7,8,9,4,1,6,5,6,7,6,1,7,8,8,8,8,1,8,9,8,8,8,1,5,3,5,6,6,1,8,9,7,8,9,1,7,9,6,7,7,3,9,9,9,9,9,3,4,9,7,5,6,1,8,8,9,8,9,1,9,9,9,9,9,1,9,9,9,9,9,3,6,5,7,5,4,3,8,8,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,36,2,,3,,4,1,5
121,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,2,9,9,9,9,9,3,9,9,8,9,8,2,9,9,9,8,8,2,9,8,9,8,9,2,9,9,9,9,9,2,9,9,9,9,9,1,9,9,9,9,9,3,9,9,9,9,9,3,9,9,9,9,9,2,9,9,9,9,9,2,9,9,8,9,9,2,9,9,9,9,8,1,9,9,8,8,8,2,9,9,9,9,9,3,9,9,9,9,9,3,9,9,8,8,9,3,9,8,9,8,9,2,8,9,8,9,8,3,8,8,8,8,8,2,9,9,9,9,9,2,1,5,,36,2,,4,,4,1,8
122,1,1,2,1,7,9,9,9,8,2,9,9,9,9,9,1,6,6,7,7,8,3,7,8,8,9,8,2,9,8,7,5,8,3,3,2,3,4,6,1,6,7,4,3,7,2,4,6,5,4,3,3,5,6,6,5,6,2,7,5,7,4,7,3,7,5,7,3,5,2,9,9,9,9,9,1,4,8,4,5,4,3,7,5,6,4,8,3,7,5,4,6,8,2,9,9,9,9,9,3,7,8,9,8,7,2,9,8,9,9,9,1,6,7,7,8,7,3,3,4,5,4,5,2,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,35,1,,4,,1,1,7
123,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,5,6,8,2,7,7,7,7,7,1,6,6,6,6,7,2,6,6,5,5,5,2,8,7,7,7,7,3,6,7,7,5,8,3,8,8,8,8,8,2,6,6,6,6,6,1,6,6,5,5,7,2,8,8,7,7,7,3,8,8,8,8,8,2,6,6,6,6,6,2,8,8,8,8,8,2,7,7,7,7,7,2,8,9,9,8,8,2,6,6,8,8,8,3,5,5,5,5,5,3,5,5,6,8,9,3,5,5,5,5,6,2,5,5,6,7,8,3,6,6,6,6,8,2,2,3,,34,1,,4,,2,1,5
124,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,5,5,5,5,7,1,5,5,7,5,6,2,5,5,5,5,5,1,6,8,8,8,6,1,1,4,1,1,1,2,6,7,7,6,6,1,6,6,6,5,5,1,3,4,4,4,5,1,1,1,1,1,1,2,5,6,6,6,5,1,5,6,6,5,6,3,1,1,1,1,1,2,7,7,7,8,7,2,5,4,5,4,3,2,1,1,1,1,1,2,7,6,7,7,7,2,6,6,7,6,6,2,7,7,7,7,7,2,7,6,7,7,7,2,7,8,7,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,HP,54,2,,4,,2,1,3
125,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,5,5,7,1,5,7,6,6,5,1,5,7,6,6,7,2,6,8,6,6,3,1,7,6,6,6,5,3,6,9,6,6,5,1,8,9,7,7,3,1,7,7,8,8,2,1,6,5,8,8,4,3,5,6,5,5,7,1,6,9,9,9,5,1,9,9,9,9,2,1,6,8,5,5,7,1,5,7,6,6,4,1,7,9,7,5,4,2,5,7,5,5,3,1,8,6,7,7,4,1,7,7,8,8,4,1,6,8,6,6,4,1,9,8,9,7,4,1,5,8,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,10,Custom,34,1,,1,,4,1,5
126,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,7,8,1,7,6,7,7,7,1,5,6,6,7,8,2,5,6,6,7,8,3,6,7,6,7,8,1,6,5,6,7,6,2,6,6,6,7,6,2,7,7,6,7,8,1,6,6,6,5,7,2,7,6,7,7,6,1,7,7,7,6,7,2,7,7,6,7,7,2,6,6,6,7,7,3,6,7,6,6,7,1,8,7,7,8,8,3,6,6,7,7,7,3,6,8,7,7,8,2,6,6,6,7,7,2,5,6,7,5,7,1,6,7,7,8,6,1,7,7,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8,,37,2,,4,,3,1,8
127,1,1,2,1,4,5,6,6,4,1,7,8,6,6,6,1,7,5,8,9,8,1,6,7,7,6,5,3,7,8,6,5,9,1,5,4,4,3,3,2,8,7,7,8,6,1,4,7,5,3,6,1,6,7,4,4,7,2,9,7,6,8,4,1,8,9,9,9,4,1,7,8,6,6,5,3,5,7,7,6,7,1,6,8,6,5,7,3,2,4,3,2,3,2,7,8,6,5,4,1,8,8,9,9,3,1,8,9,6,4,7,1,4,7,5,5,7,1,3,2,5,3,2,2,2,4,4,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,,20,1,,4,,5,1,3
128,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,6,9,1,5,5,5,7,6,2,7,7,7,7,8,1,7,7,7,8,9,1,8,8,8,7,9,1,9,9,8,5,7,1,8,7,8,7,8,1,7,6,7,8,7,1,8,9,8,7,8,1,7,6,7,8,7,1,8,9,8,7,9,1,8,9,9,8,9,1,9,9,9,5,8,1,8,8,9,8,9,1,8,8,8,8,8,1,9,9,7,8,9,1,9,8,9,9,8,1,9,9,9,7,9,1,9,9,9,6,9,1,9,7,8,7,8,1,9,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,25,2,,1,,5,4,8
129,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,4,2,4,4,4,4,5,3,1,1,1,1,3,2,6,6,6,6,5,2,8,8,8,8,9,3,7,9,7,7,7,2,8,8,8,8,8,1,4,4,5,7,4,2,5,7,5,3,4,2,8,8,9,8,8,2,8,9,6,6,7,1,7,7,7,7,7,2,8,6,8,8,6,2,6,6,6,6,6,2,7,7,7,7,7,2,3,5,3,3,5,2,8,8,8,8,9,2,8,8,8,8,9,3,9,9,9,9,8,1,7,6,7,7,7,2,5,7,2,2,5,2,1,10,pixal book,23,1,,3,,4,1,2
